Date Time,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3
19/12/2006 04:43:00,0.242,0,0,0
19/12/2006 04:44:00,0.262,0,0,0
19/12/2006 04:45:00,0.244,0,0,0
19/12/2006 04:46:00,0.262,0,1,0
19/12/2006 04:47:00,0.246,0,0,0
19/12/2006 04:48:00,0.27,0,0,0
19/12/2006 04:49:00,0.26,0,0,0
19/12/2006 04:50:00,0.26,0,0,0
19/12/2006 04:51:00,0.268,0,0,0
19/12/2006 04:52:00,0.25,0,0,0
19/12/2006 04:53:00,0.264,0,1,0
19/12/2006 04:54:00,0.244,0,0,0
19/12/2006 04:55:00,0.262,0,0,0
19/12/2006 04:56:00,0.29,0,0,0
19/12/2006 04:57:00,0.412,0,0,0
19/12/2006 04:58:00,0.422,0,0,0
19/12/2006 04:59:00,0.44,0,1,0
19/12/2006 05:00:00,0.42,0,0,0
19/12/2006 05:01:00,0.438,0,0,0
19/12/2006 05:02:00,0.418,0,0,0
19/12/2006 05:03:00,0.438,0,0,0
19/12/2006 05:04:00,0.42,0,0,0
19/12/2006 05:05:00,0.416,0,1,0
19/12/2006 05:06:00,0.342,0,0,0
19/12/2006 05:07:00,0.362,0,0,0
19/12/2006 05:08:00,0.342,0,0,0
19/12/2006 05:09:00,0.316,0,0,0
19/12/2006 05:10:00,0.24,0,0,0
19/12/2006 05:11:00,0.258,0,1,0
19/12/2006 05:12:00,0.24,0,0,0
19/12/2006 05:13:00,0.258,0,0,0
19/12/2006 05:14:00,0.24,0,0,0
19/12/2006 05:15:00,0.26,0,0,0
19/12/2006 05:16:00,0.242,0,0,0
19/12/2006 05:17:00,0.264,0,1,0
19/12/2006 05:18:00,0.246,0,0,0
19/12/2006 05:19:00,0.266,0,0,0
19/12/2006 05:20:00,0.256,0,0,0
19/12/2006 05:21:00,0.252,0,0,0
19/12/2006 05:22:00,0.264,0,0,0
19/12/2006 05:23:00,0.246,0,1,0
19/12/2006 05:24:00,0.266,0,0,0
19/12/2006 05:25:00,0.244,0,0,0
19/12/2006 05:26:00,0.258,0,0,0
19/12/2006 05:27:00,0.24,0,0,0
19/12/2006 05:28:00,0.256,0,0,0
19/12/2006 05:29:00,0.236,0,0,0
19/12/2006 05:30:00,0.256,0,1,0
19/12/2006 05:31:00,0.238,0,0,0
19/12/2006 05:32:00,0.26,0,0,0
19/12/2006 05:33:00,0.244,0,0,0
19/12/2006 05:34:00,0.264,0,0,0
19/12/2006 05:35:00,0.316,0,0,0
19/12/2006 05:36:00,0.374,0,1,0
19/12/2006 05:37:00,0.35,0,0,0
19/12/2006 05:38:00,0.368,0,0,0
19/12/2006 05:39:00,0.34,0,0,0
19/12/2006 05:40:00,0.356,0,0,0
19/12/2006 05:41:00,0.336,0,0,0
19/12/2006 05:42:00,0.422,0,1,0
19/12/2006 05:43:00,0.408,0,0,0
19/12/2006 05:44:00,0.426,0,0,0
19/12/2006 05:45:00,0.408,0,0,0
19/12/2006 05:46:00,0.424,0,0,0
19/12/2006 05:47:00,0.406,0,0,0
19/12/2006 05:48:00,0.358,0,1,0
19/12/2006 05:49:00,0.316,0,0,0
19/12/2006 05:50:00,0.308,0,0,0
19/12/2006 05:51:00,0.264,0,0,0
19/12/2006 05:52:00,0.248,0,0,0
19/12/2006 05:53:00,0.264,0,1,0
19/12/2006 05:54:00,0.242,0,0,0
19/12/2006 05:55:00,0.26,0,0,0
19/12/2006 05:56:00,0.24,0,0,0
19/12/2006 05:57:00,0.26,0,0,0
19/12/2006 05:58:00,0.24,0,0,0
19/12/2006 05:59:00,0.26,0,1,0
19/12/2006 06:00:00,0.244,0,0,0
19/12/2006 06:01:00,0.264,0,0,0
19/12/2006 06:02:00,0.246,0,0,0
19/12/2006 06:03:00,0.264,0,0,0
19/12/2006 06:04:00,0.244,0,0,0
19/12/2006 06:05:00,0.262,0,0,0
19/12/2006 06:06:00,0.244,0,0,0
19/12/2006 06:07:00,0.264,0,1,0
19/12/2006 06:08:00,0.244,0,0,0
19/12/2006 06:09:00,0.262,0,0,0
19/12/2006 06:10:00,0.242,0,0,0
19/12/2006 06:11:00,0.262,0,0,0
19/12/2006 06:12:00,0.244,0,0,0
19/12/2006 06:13:00,0.262,0,1,0
19/12/2006 06:14:00,0.37,0,0,0
19/12/2006 06:15:00,0.372,0,0,0
19/12/2006 06:16:00,0.348,0,0,0
19/12/2006 06:17:00,0.366,0,0,0
19/12/2006 06:18:00,0.346,0,0,0
19/12/2006 06:19:00,0.364,0,1,0
19/12/2006 06:20:00,0.348,0,0,0
19/12/2006 06:21:00,0.352,0,0,0
19/12/2006 06:22:00,0.354,0,0,0
19/12/2006 06:23:00,0.402,0,1,0
19/12/2006 06:24:00,0.436,0,2,0
19/12/2006 06:25:00,0.416,0,1,0
19/12/2006 06:26:00,0.434,0,2,0
19/12/2006 06:27:00,0.408,0,2,0
19/12/2006 06:28:00,0.418,0,1,0
19/12/2006 06:29:00,0.4,0,2,0
19/12/2006 06:30:00,0.42,0,1,0
19/12/2006 06:31:00,0.4,0,2,0
19/12/2006 06:32:00,0.418,0,2,0
19/12/2006 06:33:00,0.396,0,1,0
19/12/2006 06:34:00,0.412,0,2,0
19/12/2006 06:35:00,0.354,0,1,0
19/12/2006 06:36:00,0.338,0,2,0
19/12/2006 06:37:00,0.318,0,1,0
19/12/2006 06:38:00,0.336,0,2,0
19/12/2006 06:39:00,0.32,0,1,0
19/12/2006 06:40:00,0.34,0,2,0
19/12/2006 06:41:00,0.32,0,1,0
19/12/2006 06:42:00,0.338,0,1,0
19/12/2006 06:43:00,0.316,0,2,0
19/12/2006 06:44:00,0.328,0,1,0
19/12/2006 06:45:00,0.31,0,2,0
19/12/2006 06:46:00,0.428,0,1,0
19/12/2006 06:47:00,1.484,0,1,0
19/12/2006 06:48:00,5.244,0,0,0
19/12/2006 06:49:00,4.856,0,0,0
19/12/2006 06:50:00,4.862,0,1,0
19/12/2006 06:51:00,2.636,0,0,0
19/12/2006 06:52:00,1.344,0,0,0
19/12/2006 06:53:00,1.402,0,0,0
19/12/2006 06:54:00,1.396,0,0,0
19/12/2006 06:55:00,2.35,0,0,0
19/12/2006 06:56:00,2.516,0,0,0
19/12/2006 06:57:00,1.234,0,0,0
19/12/2006 06:58:00,1.31,0,0,0
19/12/2006 06:59:00,1.372,0,0,0
19/12/2006 07:00:00,1.37,0,0,0
19/12/2006 07:01:00,0.782,0,0,0
19/12/2006 07:02:00,0.784,0,0,0
19/12/2006 07:03:00,0.764,0,0,0
19/12/2006 07:04:00,0.772,0,0,0
19/12/2006 07:05:00,0.658,0,0,0
19/12/2006 07:06:00,0.566,0,0,0
19/12/2006 07:07:00,0.652,0,0,0
19/12/2006 07:08:00,0.634,0,0,0
19/12/2006 07:09:00,0.636,0,0,0
19/12/2006 07:10:00,0.636,0,0,0
19/12/2006 07:11:00,0.638,0,0,0
19/12/2006 07:12:00,0.634,0,0,0
19/12/2006 07:13:00,0.634,0,0,0
19/12/2006 07:14:00,0.628,0,0,0
19/12/2006 07:15:00,0.646,0,0,0
19/12/2006 07:16:00,0.584,0,0,0
19/12/2006 07:17:00,0.582,0,0,0
19/12/2006 07:18:00,0.576,0,0,0
19/12/2006 07:19:00,0.566,0,0,0
19/12/2006 07:20:00,0.562,0,0,0
19/12/2006 07:21:00,0.572,0,0,0
19/12/2006 07:22:00,0.564,0,0,0
19/12/2006 07:23:00,0.578,0,0,0
19/12/2006 07:24:00,0.588,0,0,0
19/12/2006 07:25:00,0.592,0,0,0
19/12/2006 07:26:00,0.582,0,0,0
19/12/2006 07:27:00,0.614,0,0,0
19/12/2006 07:28:00,0.648,0,0,0
19/12/2006 07:29:00,0.648,0,0,0
19/12/2006 07:30:00,1.3,0,0,0
19/12/2006 07:31:00,1.976,0,0,0
19/12/2006 07:32:00,1.922,0,0,0
19/12/2006 07:33:00,1.648,0,0,0
19/12/2006 07:34:00,2.586,0,0,10
19/12/2006 07:35:00,3.068,0,0,18
19/12/2006 07:36:00,3.05,0,0,18
19/12/2006 07:37:00,3.032,0,0,18
19/12/2006 07:38:00,3.052,0,0,18
19/12/2006 07:39:00,3.21,0,0,17
19/12/2006 07:40:00,3.194,0,0,18
19/12/2006 07:41:00,3.104,0,0,17
19/12/2006 07:42:00,3.288,0,0,18
19/12/2006 07:43:00,3.284,0,0,17
19/12/2006 07:44:00,3.408,0,0,17
19/12/2006 07:45:00,3.594,0,0,18
19/12/2006 07:46:00,3.518,0,0,17
19/12/2006 07:47:00,2.99,0,0,17
19/12/2006 07:48:00,3.278,0,0,18
19/12/2006 07:49:00,4.034,0,0,17
19/12/2006 07:50:00,3.022,0,0,17
19/12/2006 07:51:00,2.924,0,0,17
19/12/2006 07:52:00,3.074,0,0,17
19/12/2006 07:53:00,2.92,0,0,17
19/12/2006 07:54:00,2.876,0,0,18
19/12/2006 07:55:00,2.884,0,0,17
19/12/2006 07:56:00,2.85,0,0,17
19/12/2006 07:57:00,2.83,0,0,17
19/12/2006 07:58:00,2.808,0,0,17
19/12/2006 07:59:00,2.724,0,0,17
19/12/2006 08:00:00,2.914,0,0,17
19/12/2006 08:01:00,3.108,0,0,18
19/12/2006 08:02:00,3.138,0,0,17
19/12/2006 08:03:00,3.084,0,0,17
19/12/2006 08:04:00,1.932,0,1,17
19/12/2006 08:05:00,2.306,0,7,17
19/12/2006 08:06:00,3.962,0,37,17
19/12/2006 08:07:00,3.948,0,37,17
19/12/2006 08:08:00,4.214,0,37,17
19/12/2006 08:09:00,4.32,0,36,16
19/12/2006 08:10:00,4.308,0,37,17
19/12/2006 08:11:00,4.266,0,36,17
19/12/2006 08:12:00,4.348,0,37,17
19/12/2006 08:13:00,4.352,0,38,16
19/12/2006 08:14:00,4.358,0,37,17
19/12/2006 08:15:00,4.372,0,37,17
19/12/2006 08:16:00,4.286,0,37,18
19/12/2006 08:17:00,3.848,0,35,17
19/12/2006 08:18:00,1.96,0,1,17
19/12/2006 08:19:00,1.976,0,1,18
19/12/2006 08:20:00,2.508,0,9,17
19/12/2006 08:21:00,1.936,0,1,18
19/12/2006 08:22:00,1.864,0,1,17
19/12/2006 08:23:00,1.816,0,1,18
19/12/2006 08:24:00,1.848,0,1,17
19/12/2006 08:25:00,1.898,0,1,17
19/12/2006 08:26:00,2.02,0,1,18
19/12/2006 08:27:00,1.872,0,2,17
19/12/2006 08:28:00,1.834,0,0,18
19/12/2006 08:29:00,1.796,0,1,17
19/12/2006 08:30:00,1.828,0,1,17
19/12/2006 08:31:00,1.58,0,1,18
19/12/2006 08:32:00,1.566,0,1,17
19/12/2006 08:33:00,1.408,0,1,17
19/12/2006 08:34:00,1.818,0,1,18
19/12/2006 08:35:00,1.724,0,5,17
19/12/2006 08:36:00,1.648,0,5,18
19/12/2006 08:37:00,1.726,1,5,18
19/12/2006 08:38:00,1.73,1,5,18
19/12/2006 08:39:00,3.864,34,5,17
19/12/2006 08:40:00,3.94,37,1,17
19/12/2006 08:41:00,4.04,38,3,17
19/12/2006 08:42:00,5.808,37,33,17
19/12/2006 08:43:00,5.354,37,34,17
19/12/2006 08:44:00,5.47,38,31,17
19/12/2006 08:45:00,5.536,37,36,16
19/12/2006 08:46:00,6.662,37,49,17
19/12/2006 08:47:00,7.828,36,72,17
19/12/2006 08:48:00,7.84,36,71,16
19/12/2006 08:49:00,7.818,37,71,17
19/12/2006 08:50:00,7.816,36,71,16
19/12/2006 08:51:00,6.498,15,73,17
19/12/2006 08:52:00,5.768,0,72,17
19/12/2006 08:53:00,5.774,2,72,17
19/12/2006 08:54:00,6.964,20,71,16
19/12/2006 08:55:00,7.746,37,71,17
19/12/2006 08:56:00,6.78,21,71,16
19/12/2006 08:57:00,5.814,0,73,17
19/12/2006 08:58:00,4.978,1,61,17
19/12/2006 08:59:00,5.024,23,36,18
19/12/2006 09:00:00,5.994,38,38,17
19/12/2006 09:01:00,5.828,37,39,17
19/12/2006 09:02:00,5.68,37,37,17
19/12/2006 09:03:00,5.494,37,34,17
19/12/2006 09:04:00,4.674,38,18,17
19/12/2006 09:05:00,5.698,37,37,17
19/12/2006 09:06:00,5.668,37,36,17
19/12/2006 09:07:00,3.542,16,25,17
19/12/2006 09:08:00,2.944,0,26,17
19/12/2006 09:09:00,3.492,0,36,18
19/12/2006 09:10:00,2.944,1,28,17
19/12/2006 09:11:00,2.064,0,22,8
19/12/2006 09:12:00,2.514,0,36,0
19/12/2006 09:13:00,2.242,0,34,0
19/12/2006 09:14:00,1.492,0,18,0
19/12/2006 09:15:00,2.642,0,38,0
19/12/2006 09:16:00,2.53,0,38,0
19/12/2006 09:17:00,1.77,0,23,0
19/12/2006 09:18:00,2.642,0,39,0
19/12/2006 09:19:00,2.732,0,42,0
19/12/2006 09:20:00,1.112,0,13,0
19/12/2006 09:21:00,2.3,0,33,0
19/12/2006 09:22:00,1.864,0,27,0
19/12/2006 09:23:00,2.018,0,31,0
19/12/2006 09:24:00,1.182,0,15,0
19/12/2006 09:25:00,2.494,0,36,0
19/12/2006 09:26:00,1.412,0,20,0
19/12/2006 09:27:00,0.676,0,4,0
19/12/2006 09:28:00,0.848,0,10,0
19/12/2006 09:29:00,0.546,0,3,0
19/12/2006 09:30:00,0.506,0,3,0
19/12/2006 09:31:00,0.55,0,4,0
19/12/2006 09:32:00,0.514,0,3,0
19/12/2006 09:33:00,0.54,0,4,0
19/12/2006 09:34:00,0.514,0,3,0
19/12/2006 09:35:00,0.524,0,3,0
19/12/2006 09:36:00,0.428,0,2,0
19/12/2006 09:37:00,0.33,0,0,0
19/12/2006 09:38:00,0.35,0,0,0
19/12/2006 09:39:00,0.268,0,0,0
19/12/2006 09:40:00,0.246,0,1,0
19/12/2006 09:41:00,0.226,0,0,0
19/12/2006 09:42:00,0.252,0,0,0
19/12/2006 09:43:00,0.232,0,0,0
19/12/2006 09:44:00,0.25,0,0,0
19/12/2006 09:45:00,0.23,0,0,0
19/12/2006 09:46:00,0.244,0,1,0
19/12/2006 09:47:00,0.228,0,0,0
19/12/2006 09:48:00,0.25,0,0,0
19/12/2006 09:49:00,0.238,0,0,0
19/12/2006 09:50:00,0.302,0,0,0
19/12/2006 09:51:00,0.32,0,1,0
19/12/2006 09:52:00,0.302,0,0,0
19/12/2006 09:53:00,0.326,0,0,0
19/12/2006 09:54:00,0.308,0,0,0
19/12/2006 09:55:00,0.326,0,0,0
19/12/2006 09:56:00,0.302,0,0,0
19/12/2006 09:57:00,0.316,0,1,0
19/12/2006 09:58:00,0.298,0,0,0
19/12/2006 09:59:00,0.308,0,0,0
19/12/2006 10:00:00,0.222,0,0,0
19/12/2006 10:01:00,0.244,0,0,0
19/12/2006 10:02:00,0.23,0,0,0
19/12/2006 10:03:00,0.324,0,1,0
19/12/2006 10:04:00,0.332,0,0,0
19/12/2006 10:05:00,0.344,0,0,0
19/12/2006 10:06:00,0.324,0,0,0
19/12/2006 10:07:00,0.34,0,0,0
19/12/2006 10:08:00,0.316,0,0,0
19/12/2006 10:09:00,0.332,0,1,0
19/12/2006 10:10:00,0.312,0,0,0
19/12/2006 10:11:00,0.33,0,0,0
19/12/2006 10:12:00,0.316,0,0,0
19/12/2006 10:13:00,0.334,0,0,0
19/12/2006 10:14:00,0.316,0,0,0
19/12/2006 10:15:00,0.338,0,0,0
19/12/2006 10:16:00,0.32,0,0,0
19/12/2006 10:17:00,0.302,0,1,0
19/12/2006 10:18:00,0.222,0,0,0
19/12/2006 10:19:00,0.242,0,0,0
19/12/2006 10:20:00,0.234,0,0,0
19/12/2006 10:21:00,0.23,0,0,0
19/12/2006 10:22:00,0.244,0,1,0
19/12/2006 10:23:00,0.224,0,0,0
19/12/2006 10:24:00,0.244,0,0,0
19/12/2006 10:25:00,0.224,0,0,0
19/12/2006 10:26:00,0.244,0,0,0
19/12/2006 10:27:00,0.226,0,0,0
19/12/2006 10:28:00,0.244,0,1,0
19/12/2006 10:29:00,0.316,0,0,0
19/12/2006 10:30:00,0.41,0,1,0
19/12/2006 10:31:00,0.392,0,2,0
19/12/2006 10:32:00,0.408,0,2,0
19/12/2006 10:33:00,0.39,0,1,0
19/12/2006 10:34:00,0.41,0,2,0
19/12/2006 10:35:00,0.386,0,1,0
19/12/2006 10:36:00,0.598,0,5,0
19/12/2006 10:37:00,0.58,0,5,0
19/12/2006 10:38:00,0.546,0,5,0
19/12/2006 10:39:00,0.51,0,5,0
19/12/2006 10:40:00,0.524,0,5,0
19/12/2006 10:41:00,0.56,0,5,0
19/12/2006 10:42:00,0.63,0,5,0
19/12/2006 10:43:00,0.612,0,4,0
19/12/2006 10:44:00,0.422,0,2,0
19/12/2006 10:45:00,1.492,0,2,0
19/12/2006 10:46:00,1.224,0,1,0
19/12/2006 10:47:00,0.566,0,2,0
19/12/2006 10:48:00,0.566,0,1,0
19/12/2006 10:49:00,0.586,0,2,0
19/12/2006 10:50:00,0.566,0,1,0
19/12/2006 10:51:00,0.584,0,1,0
19/12/2006 10:52:00,0.566,0,2,0
19/12/2006 10:53:00,0.56,0,1,0
19/12/2006 10:54:00,0.55,0,1,0
19/12/2006 10:55:00,0.458,0,0,0
19/12/2006 10:56:00,0.394,0,0,0
19/12/2006 10:57:00,0.392,0,0,0
19/12/2006 10:58:00,0.4,0,0,0
19/12/2006 10:59:00,1.476,0,16,0
19/12/2006 11:00:00,2.41,0,37,0
19/12/2006 11:01:00,1.942,0,29,0
19/12/2006 11:02:00,2.452,0,37,0
19/12/2006 11:03:00,1.93,0,29,0
19/12/2006 11:04:00,3.734,0,56,0
19/12/2006 11:05:00,4.602,0,73,0
19/12/2006 11:06:00,4.698,0,73,0
19/12/2006 11:07:00,4.702,0,73,0
19/12/2006 11:08:00,4.702,0,73,0
19/12/2006 11:09:00,4.66,0,73,0
19/12/2006 11:10:00,4.618,0,72,0
19/12/2006 11:11:00,4.668,0,73,0
19/12/2006 11:12:00,4.542,0,72,0
19/12/2006 11:13:00,1.696,0,25,0
19/12/2006 11:14:00,1.872,0,26,0
19/12/2006 11:15:00,2.404,0,36,0
19/12/2006 11:16:00,2.226,0,34,0
19/12/2006 11:17:00,1.246,0,17,0
19/12/2006 11:18:00,2.412,0,36,0
19/12/2006 11:19:00,1.852,0,28,0
19/12/2006 11:20:00,1.808,0,24,0
19/12/2006 11:21:00,2.564,0,37,0
19/12/2006 11:22:00,1.558,0,22,0
19/12/2006 11:23:00,2.158,0,30,0
19/12/2006 11:24:00,2.308,0,34,0
19/12/2006 11:25:00,1.364,0,18,0
19/12/2006 11:26:00,2.56,0,36,0
19/12/2006 11:27:00,1.798,0,26,0
19/12/2006 11:28:00,1.95,0,27,0
19/12/2006 11:29:00,2.4,0,36,0
19/12/2006 11:30:00,1.596,0,21,0
19/12/2006 11:31:00,2.692,0,39,0
19/12/2006 11:32:00,1.838,0,27,0
19/12/2006 11:33:00,2.25,0,32,0
19/12/2006 11:34:00,2.072,0,32,0
19/12/2006 11:35:00,1.488,0,20,0
19/12/2006 11:36:00,2.392,0,37,0
19/12/2006 11:37:00,1.342,0,20,0
19/12/2006 11:38:00,2.088,0,30,0
19/12/2006 11:39:00,1.644,0,25,0
19/12/2006 11:40:00,1.78,0,25,0
19/12/2006 11:41:00,1.876,0,29,0
19/12/2006 11:42:00,1.536,0,21,0
19/12/2006 11:43:00,2.38,0,36,0
19/12/2006 11:44:00,1.268,0,19,0
19/12/2006 11:45:00,2.162,0,32,0
19/12/2006 11:46:00,1.766,0,25,0
19/12/2006 11:47:00,1.828,0,25,0
19/12/2006 11:48:00,2.162,0,32,0
19/12/2006 11:49:00,1.436,0,19,0
19/12/2006 11:50:00,2.484,0,36,0
19/12/2006 11:51:00,1.368,0,19,0
19/12/2006 11:52:00,2.216,0,32,0
19/12/2006 11:53:00,1.636,0,23,0
19/12/2006 11:54:00,1.848,0,25,0
19/12/2006 11:55:00,1.894,0,29,0
19/12/2006 11:56:00,1.492,0,22,0
19/12/2006 11:57:00,1.516,0,20,0
19/12/2006 11:58:00,2.302,0,35,0
19/12/2006 11:59:00,1.11,0,12,0
19/12/2006 12:00:00,2.488,0,36,0
19/12/2006 12:01:00,1.324,0,18,0
19/12/2006 12:02:00,2.056,0,28,0
19/12/2006 12:03:00,1.438,0,21,0
19/12/2006 12:04:00,0.61,0,5,0
19/12/2006 12:05:00,0.566,0,5,0
19/12/2006 12:06:00,0.606,0,5,0
19/12/2006 12:07:00,0.578,0,4,0
19/12/2006 12:08:00,0.586,0,5,0
19/12/2006 12:09:00,0.572,0,5,0
19/12/2006 12:10:00,0.586,0,5,0
19/12/2006 12:11:00,0.484,0,3,0
19/12/2006 12:12:00,0.296,0,2,0
19/12/2006 12:13:00,0.314,0,2,0
19/12/2006 12:14:00,0.29,0,1,0
19/12/2006 12:15:00,0.308,0,2,0
19/12/2006 12:16:00,0.288,0,1,0
19/12/2006 12:17:00,0.304,0,2,0
19/12/2006 12:18:00,0.284,0,1,0
19/12/2006 12:19:00,0.302,0,2,0
19/12/2006 12:20:00,0.282,0,1,0
19/12/2006 12:21:00,0.302,0,2,0
19/12/2006 12:22:00,0.282,0,1,0
19/12/2006 12:23:00,0.3,0,2,0
19/12/2006 12:24:00,0.284,0,1,0
19/12/2006 12:25:00,0.382,0,2,0
19/12/2006 12:26:00,0.378,0,1,0
19/12/2006 12:27:00,0.362,0,1,0
19/12/2006 12:28:00,0.38,0,2,0
19/12/2006 12:29:00,0.352,0,1,0
19/12/2006 12:30:00,0.368,0,2,0
19/12/2006 12:31:00,0.34,0,1,0
19/12/2006 12:32:00,0.294,0,0,0
19/12/2006 12:33:00,0.252,0,0,0
19/12/2006 12:34:00,0.22,0,1,0
19/12/2006 12:35:00,0.202,0,0,0
19/12/2006 12:36:00,0.284,0,0,0
19/12/2006 12:37:00,0.314,0,0,0
19/12/2006 12:38:00,0.33,0,0,0
19/12/2006 12:39:00,0.308,0,0,0
19/12/2006 12:40:00,0.33,0,1,0
19/12/2006 12:41:00,0.314,0,0,0
19/12/2006 12:42:00,0.332,0,0,0
19/12/2006 12:43:00,0.304,0,0,0
19/12/2006 12:44:00,0.32,0,0,0
19/12/2006 12:45:00,0.3,0,0,0
19/12/2006 12:46:00,0.32,0,1,0
19/12/2006 12:47:00,0.3,0,0,0
19/12/2006 12:48:00,0.32,0,0,0
19/12/2006 12:49:00,0.3,0,0,0
19/12/2006 12:50:00,0.246,0,0,0
19/12/2006 12:51:00,0.204,0,0,0
19/12/2006 12:52:00,0.224,0,1,0
19/12/2006 12:53:00,0.206,0,0,0
19/12/2006 12:54:00,0.224,0,0,0
19/12/2006 12:55:00,0.216,0,0,0
19/12/2006 12:56:00,0.224,0,0,0
19/12/2006 12:57:00,0.232,0,0,0
19/12/2006 12:58:00,0.204,0,0,0
19/12/2006 12:59:00,0.224,0,1,0
19/12/2006 13:00:00,0.206,0,0,0
19/12/2006 13:01:00,0.224,0,0,0
19/12/2006 13:02:00,0.204,0,0,0
19/12/2006 13:03:00,0.224,0,0,0
19/12/2006 13:04:00,0.25,0,0,0
19/12/2006 13:05:00,0.3,0,1,0
19/12/2006 13:06:00,0.28,0,0,0
19/12/2006 13:07:00,0.298,0,0,0
19/12/2006 13:08:00,0.278,0,0,0
19/12/2006 13:09:00,0.296,0,0,0
19/12/2006 13:10:00,0.278,0,0,0
19/12/2006 13:11:00,0.498,0,4,0
19/12/2006 13:12:00,0.484,0,3,0
19/12/2006 13:13:00,0.436,0,4,0
19/12/2006 13:14:00,0.43,0,3,0
19/12/2006 13:15:00,0.534,0,4,0
19/12/2006 13:16:00,0.526,0,4,0
19/12/2006 13:17:00,0.53,0,3,0
19/12/2006 13:18:00,0.518,0,4,0
19/12/2006 13:19:00,0.326,0,0,0
19/12/2006 13:20:00,0.322,0,0,0
19/12/2006 13:21:00,0.308,0,1,0
19/12/2006 13:22:00,0.322,0,0,0
19/12/2006 13:23:00,0.302,0,0,0
19/12/2006 13:24:00,0.318,0,0,0
19/12/2006 13:25:00,0.304,0,0,0
19/12/2006 13:26:00,0.326,0,1,0
19/12/2006 13:27:00,0.306,0,0,0
19/12/2006 13:28:00,0.284,0,0,0
19/12/2006 13:29:00,0.204,0,0,0
19/12/2006 13:30:00,0.222,0,0,0
19/12/2006 13:31:00,0.202,0,0,0
19/12/2006 13:32:00,0.22,0,0,0
19/12/2006 13:33:00,0.202,0,0,0
19/12/2006 13:34:00,0.222,0,1,0
19/12/2006 13:35:00,0.202,0,0,0
19/12/2006 13:36:00,0.222,0,0,0
19/12/2006 13:37:00,0.202,0,0,0
19/12/2006 13:38:00,0.222,0,0,0
19/12/2006 13:39:00,0.204,0,0,0
19/12/2006 13:40:00,0.224,0,1,0
19/12/2006 13:41:00,0.208,0,0,0
19/12/2006 13:42:00,0.23,0,0,0
19/12/2006 13:43:00,0.208,0,0,0
19/12/2006 13:44:00,0.268,0,0,0
19/12/2006 13:45:00,0.28,0,0,0
19/12/2006 13:46:00,0.3,0,1,0
19/12/2006 13:47:00,0.282,0,0,0
19/12/2006 13:48:00,0.304,0,0,0
19/12/2006 13:49:00,0.294,0,0,0
19/12/2006 13:50:00,0.296,0,0,0
19/12/2006 13:51:00,0.3,0,0,0
19/12/2006 13:52:00,0.282,0,1,0
19/12/2006 13:53:00,0.358,0,0,0
19/12/2006 13:54:00,0.318,0,0,0
19/12/2006 13:55:00,0.334,0,0,0
19/12/2006 13:56:00,0.318,0,0,0
19/12/2006 13:57:00,0.338,0,1,0
19/12/2006 13:58:00,0.316,0,0,0
19/12/2006 13:59:00,0.334,0,0,0
19/12/2006 14:00:00,0.314,0,0,0
19/12/2006 14:01:00,0.326,0,0,0
19/12/2006 14:02:00,0.308,0,0,0
19/12/2006 14:03:00,0.324,0,1,0
19/12/2006 14:04:00,0.344,0,0,0
19/12/2006 14:05:00,0.408,0,2,0
19/12/2006 14:06:00,0.372,0,1,0
19/12/2006 14:07:00,0.314,0,2,0
19/12/2006 14:08:00,0.294,0,2,0
19/12/2006 14:09:00,0.314,0,2,0
19/12/2006 14:10:00,0.298,0,1,0
19/12/2006 14:11:00,0.322,0,2,0
19/12/2006 14:12:00,0.302,0,1,0
19/12/2006 14:13:00,0.32,0,2,0
19/12/2006 14:14:00,0.3,0,2,0
19/12/2006 14:15:00,0.318,0,1,0
19/12/2006 14:16:00,0.298,0,2,0
19/12/2006 14:17:00,0.316,0,1,0
19/12/2006 14:18:00,0.29,0,2,0
19/12/2006 14:19:00,0.308,0,1,0
19/12/2006 14:20:00,0.296,0,2,0
19/12/2006 14:21:00,0.296,0,1,0
19/12/2006 14:22:00,0.306,0,2,0
19/12/2006 14:23:00,0.286,0,1,0
19/12/2006 14:24:00,0.304,0,2,0
19/12/2006 14:25:00,0.37,0,1,0
19/12/2006 14:26:00,0.388,0,2,0
19/12/2006 14:27:00,0.368,0,1,0
19/12/2006 14:28:00,0.388,0,2,0
19/12/2006 14:29:00,0.334,0,1,0
19/12/2006 14:30:00,0.312,0,0,0
19/12/2006 14:31:00,0.372,0,0,0
19/12/2006 14:32:00,0.422,0,0,0
19/12/2006 14:33:00,0.376,0,0,0
19/12/2006 14:34:00,0.336,0,0,0
19/12/2006 14:35:00,0.314,0,0,0
19/12/2006 14:36:00,0.332,0,1,0
19/12/2006 14:37:00,0.308,0,0,0
19/12/2006 14:38:00,0.326,0,0,0
19/12/2006 14:39:00,0.306,0,0,0
19/12/2006 14:40:00,0.326,0,0,0
19/12/2006 14:41:00,0.312,0,0,0
19/12/2006 14:42:00,0.334,0,1,0
19/12/2006 14:43:00,0.312,0,0,0
19/12/2006 14:44:00,0.334,0,0,0
19/12/2006 14:45:00,0.238,0,0,0
19/12/2006 14:46:00,0.236,0,0,0
19/12/2006 14:47:00,0.216,0,0,0
19/12/2006 14:48:00,0.228,0,1,0
19/12/2006 14:49:00,0.21,0,0,0
